-80 	2.50847e-05
-70 	2.50847e-05
-60 	0
-50 	0
-40 	0
-30 	5.01693e-05
-20 	0.000125423
-10 	0.0321836
0 	0.0499185
10 	0.000551863
20 	0.000200677
30 	0.000250847
40 	0.000100339
50 	0.000326101
60 	0.000326101
70 	0.000953217
80 	0.00110373
90 	0.00105356
100 	0.000928132
110 	0.000953217
120 	0.00125423
130 	0.000777624
140 	0.000576947
150 	0.000827794
160 	0.000627117
170 	0.000677286
180 	0.000777624
190 	0.000602032
200 	0.000451524
210 	0.000501693
220 	0.000727455
230 	0.000652201
240 	0.000627117
250 	0.000802709
260 	0.00075254
270 	0.000275931
280 	5.01693e-05
