-160 	7.45156e-05
-150 	0
-140 	7.45156e-05
-130 	0.000298063
-120 	0.000447094
-110 	0.00119225
-100 	0.00253353
-90 	0.00275708
-80 	0.00298063
-70 	0.0038003
-60 	0.0061848
-50 	0.00938897
-40 	0.0143815
-30 	0.0222802
-20 	0.0169896
-10 	0.0134873
0 	0.00230999
10 	0.000819672
20 	0
30 	7.45156e-05
