-50 	0.000235248
-40 	0.00019604
-30 	0.000705744
-20 	0.000627328
-10 	0.0321114
0 	0.0352088
10 	0.00152911
20 	0.00235248
30 	0.0053715
40 	0.00552833
50 	0.00419526
60 	0.00231327
70 	0.00262694
80 	0.00207802
90 	0.00188198
100 	0.00160753
110 	0.000862576
120 	0.000509704
130 	0.000117624
140 	0.000117624
