-40 	0.000348598
-30 	0.000348598
-20 	0.000602123
-10 	0.0364443
0 	0.0388211
10 	0.00091903
20 	0.00091903
30 	0.00335921
40 	0.00472191
50 	0.00301062
60 	0.00253526
70 	0.00174299
80 	0.00139439
90 	0.00155284
100 	0.00110917
110 	0.0010141
120 	0.000855649
130 	0.000253526
140 	6.33814e-05
150 	9.50721e-05
160 	0.000126763
